MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,4,69.3057953144266,8510,2,1,1,4,1,5,1,13,3,3,1,3,5,7,1971,1971,2,2,10,11,2,178,4,5,2,3,4,4,1,500,6,0,543,1043,2,1,2,5,1050,0,0,1050,1,0,1,1,3,1,4,6,7,0,3,2,1971,3,1,336,5,5,3,0,0,0,0,0,0,1,3,3,0,7,2009,9,5,NA
20,4,60,7038,2,1,4,4,1,5,1,13,3,3,1,3,4,6,1970,1970,2,2,13,14,3,0,4,5,2,4,4,4,1,726,6,0,138,864,2,5,2,5,864,0,0,864,1,0,1,0,3,1,4,5,7,0,3,6,2001,3,2,576,5,5,3,210,0,0,0,0,0,1,1,3,0,9,2009,9,1,NA
20,4,60,9000,2,1,4,4,1,3,1,13,3,3,1,3,4,7,1971,2006,2,2,13,14,3,0,4,3,2,4,4,4,1,240,6,0,624,864,2,3,2,5,864,0,0,864,0,0,1,0,3,1,4,5,7,0,3,6,1986,3,2,576,5,5,3,200,0,0,0,0,0,1,2,3,0,7,2009,9,5,NA
160,5,21,1680,2,1,4,4,1,5,1,3,3,3,4,6,6,5,1973,1973,2,2,7,7,2,504,4,5,2,4,4,4,2,254,6,0,229,483,2,5,2,5,483,504,0,987,1,0,1,1,2,1,4,5,7,0,3,6,1973,3,1,264,5,5,3,0,0,0,0,0,0,1,3,3,0,7,2009,9,5,NA
160,5,21,1680,2,1,4,4,1,5,1,3,3,3,4,6,6,6,1972,1972,2,2,7,7,2,425,4,5,2,4,4,4,5,110,4,294,79,483,2,5,2,5,483,504,0,987,1,0,1,1,2,1,4,5,7,0,3,6,1972,3,1,288,5,5,3,0,0,0,0,0,0,1,3,3,0,7,2009,9,5,NA
160,4,24,2308,2,1,4,4,1,3,1,15,3,3,5,6,6,5,1976,1976,2,2,10,3,3,0,4,5,2,3,4,4,1,306,6,0,498,804,2,5,2,5,804,744,0,1548,0,0,2,1,3,1,4,7,7,1,5,6,1976,2,2,440,5,5,3,108,0,0,0,0,0,1,3,3,0,9,2009,9,5,NA
120,4,24,2280,2,1,4,4,1,3,1,15,3,3,4,3,7,5,1975,1975,2,2,10,3,3,0,4,5,2,3,4,4,1,435,4,622,0,1057,2,5,2,5,1055,0,0,1055,0,1,2,0,2,1,4,4,7,1,2,2,1975,2,2,440,5,5,3,0,27,0,0,0,0,1,3,3,0,8,2009,9,5,NA
160,4,24,2349,2,1,4,4,1,5,1,15,3,3,4,6,6,5,1977,1977,2,2,10,3,3,0,4,5,2,3,4,4,1,389,6,0,466,855,2,5,2,5,855,601,0,1456,0,0,2,1,3,1,4,6,7,1,5,2,1977,3,2,440,5,5,3,0,28,0,0,0,0,1,3,3,0,5,2009,9,5,NA
160,4,24,2364,2,1,4,4,1,5,1,15,3,3,5,6,6,5,1978,1978,2,2,10,3,3,0,4,5,2,3,4,4,1,320,6,0,484,804,2,5,2,5,804,744,0,1548,0,1,2,1,3,1,4,7,7,1,5,6,1978,3,2,440,5,5,3,108,0,0,0,0,0,1,3,3,0,7,2009,9,5,NA
160,4,24,2364,2,1,4,4,1,5,1,15,3,3,5,6,6,5,1978,1978,2,2,10,3,3,0,3,5,2,3,4,4,1,279,6,0,576,855,2,5,2,5,855,601,0,1456,0,0,2,1,3,1,4,6,7,1,5,2,1978,1,2,440,5,5,3,147,0,0,0,0,0,1,3,3,0,4,2009,9,5,NA
120,4,24,2104,2,1,4,4,1,5,1,15,3,3,5,3,7,6,1976,1976,2,2,10,3,3,0,4,5,2,4,4,4,1,536,6,0,300,836,2,5,2,5,836,0,0,836,0,1,1,0,2,1,4,5,7,0,3,2,1976,3,1,345,5,5,3,150,20,0,0,0,0,1,3,3,0,10,2009,9,5,NA
20,4,69.3057953144266,10710,2,1,4,4,1,5,1,13,3,3,1,3,5,7,1966,2004,4,2,7,7,2,165,3,5,3,4,4,4,2,644,6,0,220,864,2,1,2,5,1120,0,0,1120,0,1,1,0,3,1,4,5,7,1,5,2,1966,2,2,656,5,5,3,0,162,0,0,0,0,1,3,3,1200,7,2009,9,5,NA
60,4,110,14257,2,1,4,4,1,5,1,16,5,3,1,6,9,5,2007,2007,4,2,13,14,4,726,1,5,3,1,4,4,3,1360,6,0,416,1776,2,1,2,5,1794,978,0,2772,1,0,3,1,4,1,1,10,7,3,3,4,2007,1,3,754,5,5,3,135,64,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,4,95,12350,2,1,4,4,1,5,1,16,3,3,1,6,9,5,2009,2009,2,2,13,14,3,0,3,5,3,1,4,4,3,986,6,0,379,1365,2,1,2,5,1365,1325,0,2690,1,0,2,1,3,1,1,8,7,1,3,2,2009,2,3,864,5,5,3,0,197,0,0,0,0,1,3,3,0,7,2009,7,6,NA
20,4,95,12350,2,1,4,4,1,5,1,16,3,3,1,3,9,5,2008,2008,4,2,13,14,4,450,1,5,3,1,4,1,3,1232,6,0,788,2020,2,1,2,5,2020,0,0,2020,1,0,2,0,3,1,1,7,7,1,3,2,2008,2,3,896,5,5,3,192,98,0,0,0,0,1,3,3,0,5,2009,9,5,NA
20,4,105,13693,2,1,4,4,1,5,1,16,4,4,1,3,10,5,2007,2007,4,2,13,14,4,472,1,5,3,1,4,2,3,2288,6,0,342,2630,2,1,2,5,2674,0,0,2674,2,0,2,1,2,1,1,8,7,2,3,2,2007,1,3,762,5,5,3,360,50,0,0,0,0,1,3,3,0,3,2009,9,5,NA
20,4,95,11578,2,1,4,4,1,5,1,16,3,3,1,3,9,5,2008,2008,2,2,13,14,4,302,1,5,3,1,4,4,6,0,6,0,1736,1736,2,1,2,5,1736,0,0,1736,0,0,2,0,3,1,1,7,7,1,3,2,2008,2,3,834,5,5,3,319,90,0,0,0,0,1,3,3,0,7,2009,9,5,NA
20,4,129,16870,2,1,1,4,1,4,1,16,3,3,1,3,8,5,2004,2005,4,2,13,14,2,238,3,5,3,1,4,2,3,1531,6,0,251,1782,2,1,2,5,1782,0,0,1782,1,0,2,0,3,1,3,7,7,2,3,2,2004,1,3,932,5,5,3,99,82,0,0,0,0,1,3,3,0,4,2009,9,5,NA
60,4,59,23303,2,1,3,4,1,2,1,16,3,3,1,6,8,5,2007,2007,2,2,13,14,4,20,3,5,3,1,4,1,3,1230,6,0,278,1508,2,1,2,5,1508,1012,0,2520,1,0,2,1,5,1,1,10,7,1,3,4,2007,1,3,640,5,5,3,192,273,0,0,0,0,1,3,3,0,6,2009,9,4,NA
20,4,87,10367,2,1,1,4,1,5,1,16,3,3,1,3,9,5,2008,2008,4,2,13,14,4,284,1,5,3,1,4,3,3,1015,6,0,724,1739,2,1,2,5,1743,0,0,1743,1,0,2,0,3,1,1,8,7,1,3,2,2008,2,3,927,5,5,3,168,45,0,0,0,0,1,3,3,0,6,2009,4,5,NA
20,4,77,10872,2,1,1,4,1,5,1,16,3,3,1,3,9,5,2006,2006,2,2,13,14,4,122,3,5,3,1,2,1,3,1037,6,0,467,1504,2,1,2,5,1531,0,0,1531,1,0,2,0,2,1,1,6,7,1,3,2,2006,1,3,700,5,5,3,184,52,0,0,0,0,1,3,3,0,2,2009,9,5,NA
20,4,102,13514,2,1,1,4,1,1,1,16,3,3,1,3,9,5,2008,2008,4,2,13,14,3,285,1,5,3,1,4,4,3,1142,6,0,632,1774,2,1,2,5,1808,0,0,1808,1,0,2,0,3,1,1,7,7,1,3,2,2008,1,3,850,5,5,3,200,26,0,0,0,0,1,3,3,0,3,2009,9,5,NA
20,4,90,12878,2,1,1,4,1,1,1,16,3,3,1,3,7,5,2003,2004,4,2,13,14,2,418,3,5,3,3,4,4,1,1262,6,0,498,1760,2,1,2,5,1760,0,0,1760,1,0,2,0,3,1,3,8,7,1,3,2,2003,1,2,583,5,5,3,165,190,0,0,0,0,1,3,3,0,6,2009,9,5,NA
20,4,110,15274,2,1,1,4,1,1,1,16,3,3,1,3,9,5,2003,2003,4,2,13,14,2,724,3,5,3,1,4,4,3,1972,6,0,480,2452,2,1,2,5,2452,0,0,2452,2,0,2,0,3,1,1,10,7,1,3,2,2003,1,3,886,5,5,3,0,116,0,0,0,0,1,3,3,0,7,2009,9,5,NA
60,4,96,13262,2,1,1,4,1,5,1,16,3,3,1,6,8,5,2003,2004,2,2,13,14,4,186,3,5,3,3,4,4,6,0,6,0,1082,1082,2,1,2,5,1105,1295,0,2400,0,0,3,1,4,1,3,10,7,1,3,4,2003,1,3,730,5,5,3,114,40,0,0,0,0,1,3,3,0,6,2009,9,5,NA
20,4,70,9658,2,1,1,4,1,5,1,16,3,3,1,3,8,5,2006,2006,2,2,13,14,4,383,3,5,3,3,4,4,6,0,6,0,1598,1598,2,3,2,5,1606,0,0,1606,0,0,2,0,3,1,3,6,7,1,3,2,2006,2,3,871,5,5,3,230,60,0,0,0,0,1,3,3,0,7,2009,9,5,NA
120,4,47,6904,2,1,1,4,1,5,1,16,3,3,5,3,6,5,2005,2005,2,2,13,14,4,240,3,5,3,3,4,1,1,836,6,0,522,1358,2,1,2,5,1358,0,0,1358,0,0,2,0,2,1,3,6,7,1,3,2,2005,2,2,484,5,5,3,192,36,0,0,0,0,1,3,3,0,8,2009,9,5,NA
120,4,34,5122,2,1,1,4,1,5,1,16,3,3,4,3,6,5,2005,2005,2,2,13,14,4,135,3,5,3,3,4,1,3,881,6,0,425,1306,2,1,2,5,1306,0,0,1306,1,0,2,0,1,1,3,5,7,1,3,2,2005,2,2,624,5,5,3,170,63,0,0,0,0,1,3,3,0,3,2009,9,5,NA
120,4,80,10307,2,1,1,4,1,5,1,16,3,3,5,3,7,5,2007,2008,2,2,13,14,4,176,3,5,3,3,4,4,3,876,6,0,474,1350,2,1,2,5,1358,0,0,1358,1,0,2,0,2,1,3,6,7,1,3,2,2008,2,2,484,5,5,3,192,26,0,0,0,0,1,3,3,0,5,2009,9,5,NA
20,4,100,14836,2,1,1,2,1,5,2,16,3,3,1,3,10,5,2004,2005,4,2,6,6,4,730,1,5,3,1,4,2,3,2146,6,0,346,2492,2,1,2,5,2492,0,0,2492,1,0,2,1,2,1,1,8,7,1,1,2,2004,1,3,949,5,5,3,226,235,0,0,0,0,1,3,3,0,2,2009,9,1,NA
20,4,117,15262,2,1,1,4,1,1,1,16,3,3,1,3,8,5,2003,2004,4,2,13,14,2,470,3,5,3,1,4,2,3,1557,6,0,643,2200,2,1,2,5,2200,0,0,2200,1,0,2,1,3,1,1,8,7,1,3,2,2003,1,3,685,5,5,3,208,55,0,0,0,0,1,3,3,0,7,2009,9,5,NA
120,4,44,7390,2,1,1,4,1,5,1,16,3,3,5,3,9,5,2008,2009,4,2,9,9,2,308,1,5,3,1,4,4,3,800,6,0,1084,1884,2,1,2,5,1884,0,0,1884,1,0,2,0,2,1,1,6,7,1,3,2,2008,1,2,649,5,5,3,231,90,0,0,0,0,1,3,3,0,5,2009,7,6,NA
120,4,48,6472,2,1,4,4,1,5,1,16,3,3,5,3,9,5,2008,2008,4,2,13,14,2,500,1,5,3,1,4,4,6,0,6,0,1451,1451,2,1,2,5,1456,0,0,1456,0,0,2,0,2,1,1,6,7,1,3,2,2008,2,2,539,5,5,3,192,42,0,0,0,0,1,3,3,0,4,2009,9,5,NA
20,4,129,16770,2,1,4,4,1,1,1,16,3,3,1,3,8,5,2002,2003,4,2,13,14,2,270,3,5,3,1,4,2,3,1196,6,0,516,1712,2,1,2,5,1712,0,0,1712,1,0,2,0,3,1,3,8,7,1,3,2,2002,2,3,701,5,5,3,218,183,0,0,0,0,1,3,3,0,9,2009,9,5,NA
120,4,48,3480,2,1,4,4,1,5,1,16,3,3,5,3,7,5,2003,2003,2,2,13,14,4,163,3,5,3,3,4,4,6,0,6,0,1405,1405,2,1,2,5,1405,0,0,1405,0,0,2,0,2,1,3,6,7,1,5,2,2003,2,2,478,5,5,3,148,36,0,0,0,0,1,3,3,0,11,2009,9,5,NA
60,4,63,10928,2,1,4,4,1,5,1,9,7,3,1,6,7,5,2005,2005,2,2,13,14,3,0,3,5,3,3,2,4,6,0,6,0,728,728,2,1,2,5,728,728,0,1456,0,0,2,1,3,1,3,8,7,1,3,2,2005,1,2,390,5,5,3,100,0,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,4,57,8918,2,1,1,4,1,5,1,9,3,3,1,6,6,5,2005,2006,2,2,13,14,3,0,3,5,3,3,4,1,6,0,6,0,745,745,2,1,2,5,745,745,0,1490,0,0,2,1,3,1,3,7,7,1,3,2,2005,1,2,392,5,5,3,36,20,0,0,0,0,1,3,3,0,7,2009,9,5,NA
120,4,43,3182,2,1,4,4,1,5,1,1,3,3,5,3,7,5,2005,2006,2,2,13,14,2,16,3,5,3,3,4,1,3,16,6,0,1204,1220,2,1,2,5,1220,0,0,1220,0,0,2,0,2,1,3,5,7,1,3,2,2005,1,2,397,5,5,3,100,16,0,0,0,0,1,3,3,0,8,2009,9,5,NA
80,4,59,9434,2,1,1,4,1,5,1,9,3,3,1,8,7,5,2004,2005,2,2,15,16,3,0,3,5,3,3,4,3,6,0,6,0,384,384,2,1,2,5,744,630,0,1374,0,0,2,1,3,1,3,6,7,1,3,4,2004,1,2,400,5,5,3,100,0,0,0,0,0,1,3,3,0,8,2009,9,5,NA
60,4,62,7984,2,1,1,4,1,5,1,9,3,3,1,6,7,5,2004,2005,2,2,13,14,2,200,3,5,3,3,4,4,6,0,6,0,868,868,2,1,2,5,868,762,0,1630,0,0,2,1,3,1,3,7,7,1,3,4,2004,1,2,436,5,5,3,120,48,0,0,0,0,1,3,3,0,9,2009,9,5,NA
60,4,61,10125,2,1,1,4,1,5,1,9,3,3,1,6,7,5,2004,2004,2,2,13,14,3,0,3,5,3,3,4,3,6,0,6,0,846,846,2,1,2,5,846,748,0,1594,0,0,2,1,3,1,3,7,7,1,3,2,2004,1,2,434,5,5,3,300,48,0,0,0,0,1,3,3,0,7,2009,9,5,NA
60,4,69.3057953144266,8965,2,1,1,4,1,5,1,9,3,3,1,6,7,5,2003,2003,2,2,13,14,3,0,3,5,3,3,4,4,3,652,6,0,130,782,2,1,2,5,806,683,0,1489,1,0,2,1,3,1,3,8,7,1,3,2,2003,1,2,400,5,5,3,0,75,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,4,69.3057953144266,8174,2,1,1,4,1,5,1,9,3,3,1,6,7,5,2003,2003,2,2,13,14,3,0,3,5,3,3,4,4,3,494,6,0,204,698,2,1,2,5,698,644,0,1342,1,0,2,1,3,1,3,7,7,1,5,2,2003,1,2,393,5,5,3,100,56,0,0,0,0,1,3,3,0,5,2009,9,5,NA
60,4,69.3057953144266,12891,2,1,1,4,1,1,1,9,3,3,1,6,8,5,2002,2002,2,2,13,14,3,102.201312154696,3,5,3,1,4,4,3,651,6,0,219,870,2,1,2,5,878,1126,0,2004,1,0,2,1,4,1,3,8,7,1,3,4,2002,1,3,644,5,5,3,0,48,0,0,0,0,1,3,3,0,7,2009,9,5,NA
80,4,61,9734,2,1,1,4,1,5,1,9,7,3,1,8,7,5,2004,2004,2,2,13,14,3,0,3,5,3,3,4,3,3,241,5,113,30,384,2,1,2,5,744,630,0,1374,0,0,2,1,3,1,3,7,7,0,3,4,2004,1,2,400,5,5,3,0,0,0,0,0,0,1,3,3,0,5,2009,9,5,NA
60,4,42,8433,2,1,1,4,1,5,1,9,3,3,1,6,6,5,2000,2000,2,2,13,14,3,0,4,5,3,3,4,4,3,683,6,0,111,794,2,1,2,5,819,695,0,1514,1,0,2,1,3,1,4,7,7,1,5,2,2000,1,2,394,5,5,3,0,72,0,0,0,0,1,3,3,0,6,2009,9,5,NA
80,4,62,7750,2,1,4,4,1,5,1,9,3,3,1,8,7,5,1999,2000,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,384,384,2,1,2,5,774,656,0,1430,0,0,2,1,3,1,4,7,7,1,5,4,1999,2,2,400,5,5,3,0,0,0,0,0,0,1,3,3,0,3,2009,9,5,NA
60,4,69.3057953144266,15896,2,1,2,4,1,2,1,9,9,3,1,6,7,5,1999,1999,2,2,13,14,2,210,3,5,3,3,4,4,1,913,6,0,264,1177,2,1,2,5,1223,1089,0,2312,1,0,2,1,4,1,3,8,7,1,5,4,1999,1,3,658,5,5,3,298,0,0,0,0,0,1,3,3,0,5,2009,9,5,NA
80,4,64,7848,2,1,1,4,1,5,1,9,3,3,1,8,7,6,1999,1999,2,2,13,14,3,0,4,5,3,4,4,4,6,0,6,0,384,384,2,1,2,5,774,656,0,1430,0,0,2,1,3,1,4,7,7,1,5,4,1999,1,2,410,5,5,3,0,0,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,4,106,12720,2,1,4,4,1,5,1,14,3,3,1,6,8,5,2000,2000,2,2,13,14,2,150,3,5,3,3,4,3,3,1173,6,0,282,1455,2,1,2,5,1466,1221,0,2687,1,0,2,1,4,1,3,10,7,2,5,4,2000,2,3,810,5,5,3,252,30,0,0,0,0,1,3,3,0,9,2009,9,5,NA
20,4,69.3057953144266,10750,2,1,1,4,1,2,1,14,3,3,1,3,8,5,1994,1995,4,2,14,15,2,634,3,5,3,3,4,1,2,236,3,1526,262,2024,2,1,2,5,2063,0,0,2063,1,0,2,0,3,1,3,7,7,2,3,2,1994,1,3,815,5,5,3,182,56,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,4,79,9085,2,1,4,4,1,5,1,14,3,3,1,6,7,5,1995,1996,2,2,13,14,2,286,3,5,3,3,4,4,3,816,6,0,254,1070,2,1,2,5,1094,967,0,2061,1,0,2,1,3,1,3,7,7,1,5,2,1995,1,2,647,5,5,3,296,102,209,0,0,0,1,3,3,0,11,2009,9,5,NA
60,4,69.3057953144266,11692,2,1,1,4,1,5,1,14,3,3,1,6,8,5,1993,1994,2,2,7,7,2,372,3,5,3,3,4,4,3,624,6,0,549,1173,2,1,2,5,1215,1017,0,2232,1,0,2,1,3,1,3,8,7,1,5,2,1993,2,2,623,5,5,3,173,165,0,0,0,0,1,3,3,0,10,2009,9,5,NA
20,4,86,11194,2,1,1,4,1,5,1,21,5,3,1,3,8,5,2008,2008,2,2,13,14,4,240,3,5,3,3,4,3,6,0,6,0,1696,1696,2,1,2,5,1696,0,0,1696,0,0,2,0,3,1,3,7,7,0,3,2,2008,2,3,972,5,5,3,120,56,0,0,0,0,1,3,3,0,9,2009,9,5,NA
20,4,78,10206,2,1,4,4,1,5,1,21,5,3,1,3,8,5,2008,2008,2,2,13,14,2,294,3,5,3,3,4,4,6,0,6,0,1614,1614,2,1,2,5,1658,0,0,1658,0,0,2,1,3,1,3,7,7,1,3,2,2008,1,3,726,5,5,3,144,44,0,0,0,0,1,3,3,0,9,2009,9,5,NA
20,4,85,10130,2,1,4,4,1,5,1,21,3,3,1,3,8,5,2007,2007,2,2,13,14,4,260,3,5,3,3,4,1,3,1294,6,0,408,1702,2,1,2,5,1702,0,0,1702,1,0,2,0,3,1,3,7,7,1,3,2,2007,2,3,844,5,5,3,0,69,0,0,0,0,1,3,3,0,3,2009,9,5,NA
20,4,76,9139,2,1,1,4,1,5,1,21,3,3,1,3,8,5,2006,2006,4,2,13,14,4,206,3,5,3,1,4,1,3,379,6,0,1043,1422,2,1,2,5,1432,0,0,1432,0,0,2,0,3,1,3,7,7,1,3,2,2006,1,2,492,5,5,3,297,50,0,0,0,0,1,3,3,0,9,2009,9,5,NA
20,4,85,11128,2,1,4,4,1,1,1,21,5,5,1,3,9,5,2005,2006,4,2,13,14,4,198,1,5,3,1,4,2,3,2158,6,0,300,2458,2,1,2,5,2490,0,0,2490,1,0,2,0,2,1,1,9,7,2,3,2,2005,1,3,795,5,5,3,70,226,0,0,0,0,1,1,3,0,10,2009,9,5,NA
20,2,90,7993,2,1,1,4,1,5,1,21,3,3,1,3,7,5,2008,2009,2,2,13,14,3,102.201312154696,3,5,3,1,4,4,6,0,6,0,1436,1436,2,1,2,5,1436,0,0,1436,0,0,2,0,3,1,3,6,7,0,3,2,2008,1,2,529,5,5,3,0,121,0,0,0,0,1,3,3,0,10,2009,7,6,NA
20,2,72,8640,2,1,4,4,1,5,1,21,3,3,1,3,7,5,2008,2008,4,2,13,14,3,0,3,5,3,3,4,4,6,0,6,0,1402,1402,2,1,2,5,1402,0,0,1402,0,0,2,0,3,1,3,7,7,0,3,2,2008,2,2,625,5,5,3,205,126,0,0,0,0,1,3,3,0,5,2009,9,5,NA
20,2,112,12606,2,1,1,4,1,5,1,21,3,3,1,3,9,5,2007,2008,2,2,13,14,4,120,3,5,3,3,4,1,6,0,6,0,1530,1530,2,1,2,5,1530,0,0,1530,0,0,2,0,3,1,3,7,7,1,3,2,2008,2,3,984,5,5,3,212,136,0,0,0,0,1,3,3,0,5,2009,9,5,NA
20,2,75,7500,2,1,4,4,1,5,1,21,3,3,1,3,8,5,2006,2007,2,2,13,14,4,238,3,5,3,3,4,4,3,24,6,0,1348,1372,2,1,2,5,1448,0,0,1448,0,0,2,0,2,1,3,6,7,1,3,2,2006,2,2,692,5,5,3,0,140,0,0,0,0,1,3,3,0,6,2009,9,5,NA
60,2,84,10603,2,1,4,4,1,5,1,21,3,3,1,6,8,5,2006,2006,4,2,13,14,4,121,3,5,3,1,2,4,3,682,6,0,218,900,2,1,2,5,909,886,0,1795,1,0,2,1,3,1,3,8,7,1,3,2,2006,1,3,782,5,5,3,168,45,0,0,0,0,1,3,3,0,7,2009,9,5,NA
20,2,65,8125,2,1,4,4,1,1,1,21,3,3,1,3,8,5,2008,2009,4,2,13,14,2,288,3,5,3,3,4,4,6,0,6,0,1836,1836,2,1,2,5,1836,0,0,1836,0,0,2,0,3,1,3,8,7,1,3,2,2009,1,2,517,5,5,3,0,175,0,0,0,0,1,3,3,0,10,2009,7,6,NA
20,2,85,10625,2,1,4,4,1,5,1,21,3,3,1,3,7,5,2006,2007,2,2,13,14,3,0,3,5,3,3,4,4,3,1430,6,0,222,1652,2,1,2,5,1662,0,0,1662,1,0,2,0,3,1,1,8,7,1,3,2,2006,2,3,711,5,5,3,168,120,0,0,0,0,1,3,3,0,3,2009,9,5,NA
20,2,68,8736,2,1,1,4,1,5,1,21,3,3,1,3,7,5,2003,2004,2,2,13,16,3,0,3,5,3,3,4,4,3,771,1,360,422,1553,2,1,2,5,1553,0,0,1553,1,0,2,0,3,1,3,6,7,0,3,2,2003,2,2,588,5,5,3,192,88,0,0,0,0,1,3,3,0,8,2009,9,5,NA
60,2,65,8127,2,1,1,4,1,5,1,21,3,3,1,6,7,5,2003,2003,2,2,13,14,3,0,3,5,3,3,4,4,3,410,6,0,402,812,2,1,2,5,812,841,0,1653,1,0,2,1,3,1,3,6,7,0,3,2,2003,2,2,628,5,5,3,0,45,0,0,0,0,1,3,3,0,3,2009,9,5,NA
20,4,80,9605,2,1,4,4,1,1,1,20,3,3,1,3,7,6,2007,2007,2,2,13,14,3,0,3,5,3,3,4,4,6,0,6,0,1218,1218,2,1,2,5,1218,0,0,1218,0,0,1,1,3,1,3,6,7,0,3,6,2007,2,2,576,5,5,3,0,178,0,0,0,0,1,3,3,0,4,2009,9,5,NA
20,4,63,7500,2,1,4,4,1,5,1,20,3,3,1,3,7,5,2006,2006,2,2,13,14,3,0,3,5,3,3,2,4,3,54,6,0,1087,1141,2,1,2,5,1141,0,0,1141,1,0,1,1,3,1,3,6,7,0,3,6,2006,2,2,484,5,5,3,182,0,0,0,0,0,1,3,3,0,6,2009,9,5,NA
20,4,63,7500,2,1,4,4,1,5,1,20,3,3,1,3,6,5,2004,2004,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,1158,1158,2,1,2,5,1158,0,0,1158,0,0,1,1,3,1,3,5,7,0,3,2,1978.1134057971,3,0,0,5,5,3,0,50,0,0,0,0,1,3,3,0,8,2009,9,5,NA
60,4,96,10628,2,1,1,4,1,1,1,20,3,3,1,6,7,5,2004,2004,2,2,13,14,3,0,3,5,3,3,4,2,6,0,6,0,835,835,2,1,2,5,871,941,0,1812,0,0,2,1,3,1,3,8,7,0,3,4,2004,2,2,478,5,5,3,146,91,0,0,0,0,1,3,3,0,1,2009,9,5,NA
20,4,76,10141,2,1,1,4,1,5,1,20,3,3,1,3,8,5,2004,2004,2,6,13,14,2,264,3,5,3,3,4,2,2,516,5,774,222,1512,2,1,2,5,1512,0,0,1512,0,0,2,0,3,1,3,6,7,0,3,2,2004,2,3,845,5,5,3,210,36,0,0,0,0,1,3,3,0,1,2009,9,5,NA
20,4,63,13072,2,1,4,4,1,5,1,20,6,3,1,3,7,5,2004,2005,2,2,13,14,3,0,3,5,3,3,4,4,6,0,6,0,1114,1114,2,1,2,5,1114,0,0,1114,0,0,1,1,3,1,3,6,7,0,3,6,2005,3,2,576,5,5,3,248,102,0,0,0,0,1,3,3,0,5,2009,9,5,NA
20,4,63,13072,2,1,4,4,1,5,1,20,6,3,1,3,5,5,2004,2004,2,2,13,14,3,0,4,5,3,3,4,4,6,0,6,0,1114,1114,2,1,2,5,1114,0,0,1114,0,0,1,1,3,1,3,6,7,0,3,2,1978.1134057971,3,0,0,5,5,3,0,39,0,0,0,0,1,3,3,0,8,2009,9,5,NA
20,4,60,12450,2,1,4,4,1,5,1,20,6,3,1,3,5,5,2003,2004,2,2,13,14,3,0,4,5,3,3,4,4,3,836,6,0,278,1114,2,1,2,5,1114,0,0,1114,1,0,2,0,3,1,3,6,7,0,3,6,2004,3,2,576,5,5,3,0,42,0,0,0,0,1,3,3,0,6,2009,9,5,NA
20,4,61,7328,2,1,4,4,1,5,1,20,3,3,1,3,7,5,2008,2009,2,2,13,14,2,140,3,5,3,3,4,4,6,0,6,0,1450,1450,2,1,2,5,1450,0,0,1450,0,0,2,0,2,1,3,6,7,0,3,2,2008,2,3,788,5,5,3,0,93,0,0,0,0,1,3,3,0,2,2009,7,6,NA
60,4,43,11492,2,1,1,4,1,2,1,20,3,3,1,6,7,5,1996,1997,2,2,13,14,2,132,3,5,3,3,4,4,3,637,6,0,276,913,2,1,2,5,913,1209,0,2122,1,0,2,1,4,1,3,8,7,1,5,2,1997,2,2,559,5,5,3,0,74,0,0,0,0,1,3,3,0,4,2009,9,5,NA
60,4,70,7703,2,1,4,4,1,5,1,20,3,3,1,6,6,6,1992,1992,2,2,7,7,3,0,3,3,3,3,2,4,3,52,5,364,400,816,2,1,2,5,833,897,0,1730,0,0,2,1,3,1,3,6,7,0,3,2,1992,2,2,528,5,5,3,0,91,0,0,168,0,1,3,3,0,11,2009,9,5,NA
120,4,50,7175,2,1,4,4,1,5,1,20,3,3,5,3,6,5,1990,1991,2,2,10,8,3,0,3,5,3,3,4,4,6,0,6,0,1332,1332,2,3,2,5,1332,0,0,1332,0,0,2,0,2,1,3,5,7,0,3,2,1990,2,2,542,5,5,3,0,60,0,0,0,0,1,3,3,0,2,2009,9,5,NA
